expr_id,input,target,description,tree_expr,pseudolatex,latex_expr
43,"generar latex: Polinomio de grado 4, con números complejos, en desorden",- VC.y^{4} - VNy^{3} - VC.y - VNy^{2},"Polinomio de grado 4, con números complejos, en desorden",SUM NEG MUL VC POW y 4 E NEG MUL VN POW y 3 E NEG MUL VC y E NEG MUL VN POW y 2 E E,- VC.y^{4} - VNy^{3} - VC.y - VNy^{2},- (23+18i).y^{4} - 9y^{3} - (10+18i).y - 13y^{2}
43,"generar latex: Polinomio incompleto de cuarto grado en indeterminada ""y"", le falta solo el termino independiente. El coeficiente principal es un número complejo",- VC.y^{4} - VNy^{3} - VC.y - VNy^{2},"Polinomio incompleto de cuarto grado en indeterminada ""y"", le falta solo el termino independiente. El coeficiente principal es un número complejo",SUM NEG MUL VC POW y 4 E NEG MUL VN POW y 3 E NEG MUL VC y E NEG MUL VN POW y 2 E E,- VC.y^{4} - VNy^{3} - VC.y - VNy^{2},- (23+18i).y^{4} - 9y^{3} - (10+18i).y - 13y^{2}
46,"generar latex: Polinomio de grado cinco, hay números complejos, en desorden, 3 términos",- VC.y + VN + VC.y^{5},"Polinomio de grado cinco, hay números complejos, en desorden, 3 términos",SUM NEG MUL VC y E VN MUL VC POW y 5 E E,- VC.y + VN + VC.y^{5},- (21+1i).y + 14 + 2i.y^{5}
57,"generar latex: Polinomio grado 4 y variable ""y""",VNy^{4},"Polinomio grado 4 y variable ""y""",SUM MUL VN POW y 4 E E,VNy^{4},5y^{4}
57,generar latex: Polinomio de cuarto grado con solo el termino principal. El coeficiente principal es 5 y la variable es y,VNy^{4},Polinomio de cuarto grado con solo el termino principal. El coeficiente principal es 5 y la variable es y,SUM MUL VN POW y 4 E E,VNy^{4},5y^{4}
67,generar latex: Polinomio grado 2,VFy^{2},Polinomio grado 2,SUM MUL VF POW y 2 E E,VFy^{2},\frac{7}{6}y^{2}
67,generar latex: Polinomio de grado 2 incompleto,VFy^{2},Polinomio de grado 2 incompleto,SUM MUL VF POW y 2 E E,VFy^{2},\frac{7}{6}y^{2}
74,generar latex: Polinomio incompleto de grado 4 con indeterminada y,- VNy^{3} + VNy^{4} + VC.y^{2},Polinomio incompleto de grado 4 con indeterminada y,SUM NEG MUL VN POW y 3 E MUL VN POW y 4 E MUL VC POW y 2 E E,- VNy^{3} + VNy^{4} + VC.y^{2},- 1y^{3} + 8y^{4} + (25+6i).y^{2}
81,"generar latex: Polinomio de grado 15 incompleto y desordenado. La indeterminada es ""y"" ",VN - VC.y^{2} - VNy^{7} - VNy^{15} - VNy^{5} + VC.y^{6} + VNy^{13} + VFy^{8} - VC.y^{11} + VNy^{3},"Polinomio de grado 15 incompleto y desordenado. La indeterminada es ""y"" ",SUM VN NEG MUL VC POW y 2 E NEG MUL VN POW y 7 E NEG MUL VN POW y 15 E NEG MUL VN POW y 5 E MUL VC POW y 6 E MUL VN POW y 13 E MUL VF POW y 8 E NEG MUL VC POW y 11 E MUL VN POW y 3 E E,VN - VC.y^{2} - VNy^{7} - VNy^{15} - VNy^{5} + VC.y^{6} + VNy^{13} + VFy^{8} - VC.y^{11} + VNy^{3},16 - 17i.y^{2} - 1y^{7} - 21y^{15} - 13y^{5} + 9i.y^{6} + 23y^{13} + \frac{5}{1}y^{8} - (13+3i).y^{11} + 24y^{3}
81,generar latex: Polinomio complejo de grado 15 incompleto,VN - VC.y^{2} - VNy^{7} - VNy^{15} - VNy^{5} + VC.y^{6} + VNy^{13} + VFy^{8} - VC.y^{11} + VNy^{3},Polinomio complejo de grado 15 incompleto,SUM VN NEG MUL VC POW y 2 E NEG MUL VN POW y 7 E NEG MUL VN POW y 15 E NEG MUL VN POW y 5 E MUL VC POW y 6 E MUL VN POW y 13 E MUL VF POW y 8 E NEG MUL VC POW y 11 E MUL VN POW y 3 E E,VN - VC.y^{2} - VNy^{7} - VNy^{15} - VNy^{5} + VC.y^{6} + VNy^{13} + VFy^{8} - VC.y^{11} + VNy^{3},16 - 17i.y^{2} - 1y^{7} - 21y^{15} - 13y^{5} + 9i.y^{6} + 23y^{13} + \frac{5}{1}y^{8} - (13+3i).y^{11} + 24y^{3}
83,"generar latex: Polinomio de grado 13 con coeficientes complejos, fraccionarios y naturales",VFy^{12} + VFy^{4} + VFy^{8} - VC - VFy^{10} - VFy - VC.y^{13} - VNy^{5} - VNy^{11} - VFy^{6},"Polinomio de grado 13 con coeficientes complejos, fraccionarios y naturales",SUM MUL VF POW y 12 E MUL VF POW y 4 E MUL VF POW y 8 E NEG VC NEG MUL VF POW y 10 E NEG MUL VF y E NEG MUL VC POW y 13 E NEG MUL VN POW y 5 E NEG MUL VN POW y 11 E NEG MUL VF POW y 6 E E,VFy^{12} + VFy^{4} + VFy^{8} - VC - VFy^{10} - VFy - VC.y^{13} - VNy^{5} - VNy^{11} - VFy^{6},\frac{1}{9}y^{12} + \frac{1}{7}y^{4} + \frac{4}{4}y^{8} - 19i - \frac{7}{1}y^{10} - \frac{3}{9}y - (22+19i).y^{13} - 10y^{5} - 14y^{11} - \frac{2}{7}y^{6}
83,"generar latex: Polinomio de grado 13 Incompleto y desordenado  Coeficientes enteros, raciones e imaginarios",VFy^{12} + VFy^{4} + VFy^{8} - VC - VFy^{10} - VFy - VC.y^{13} - VNy^{5} - VNy^{11} - VFy^{6},"Polinomio de grado 13 Incompleto y desordenado  Coeficientes enteros, raciones e imaginarios",SUM MUL VF POW y 12 E MUL VF POW y 4 E MUL VF POW y 8 E NEG VC NEG MUL VF POW y 10 E NEG MUL VF y E NEG MUL VC POW y 13 E NEG MUL VN POW y 5 E NEG MUL VN POW y 11 E NEG MUL VF POW y 6 E E,VFy^{12} + VFy^{4} + VFy^{8} - VC - VFy^{10} - VFy - VC.y^{13} - VNy^{5} - VNy^{11} - VFy^{6},\frac{1}{9}y^{12} + \frac{1}{7}y^{4} + \frac{4}{4}y^{8} - 19i - \frac{7}{1}y^{10} - \frac{3}{9}y - (22+19i).y^{13} - 10y^{5} - 14y^{11} - \frac{2}{7}y^{6}
99,generar latex: Polinomio incompleto de grado 10 con variable y,- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy,Polinomio incompleto de grado 10 con variable y,SUM NEG MUL VN POW y 3 E NEG VC MUL VC POW y 6 E NEG MUL VN POW y 10 E NEG MUL VN POW y 5 E NEG MUL VN y E E,- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy,- 24y^{3} - 5i + 5i.y^{6} - 23y^{10} - 6y^{5} - 6y
99,"generar latex: Polinomio en variable ""y"" de décimo grado, incompleto, con 6 términos",- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy,"Polinomio en variable ""y"" de décimo grado, incompleto, con 6 términos",SUM NEG MUL VN POW y 3 E NEG VC MUL VC POW y 6 E NEG MUL VN POW y 10 E NEG MUL VN POW y 5 E NEG MUL VN y E E,- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy,- 24y^{3} - 5i + 5i.y^{6} - 23y^{10} - 6y^{5} - 6y
116,generar latex: Polinomio de grado 9 en indeterminada y,- VNy^{9} - VC.y^{7} - VNy^{2} + VNy^{3} - VNy,Polinomio de grado 9 en indeterminada y,SUM NEG MUL VN POW y 9 E NEG MUL VC POW y 7 E NEG MUL VN POW y 2 E MUL VN POW y 3 E NEG MUL VN y E E,- VNy^{9} - VC.y^{7} - VNy^{2} + VNy^{3} - VNy,- 24y^{9} - (5+23i).y^{7} - 3y^{2} + 7y^{3} - 8y
116,"generar latex: Polinomio de grado 9 incompleto desordenado, variable y, 5 términos, coeficiente principal -24",- VNy^{9} - VC.y^{7} - VNy^{2} + VNy^{3} - VNy,"Polinomio de grado 9 incompleto desordenado, variable y, 5 términos, coeficiente principal -24",SUM NEG MUL -24 POW y 9 E NEG MUL VC POW y 7 E NEG MUL VN POW y 2 E MUL VN POW y 3 E NEG MUL VN y E E,- VNy^{9} - VC.y^{7} - VNy^{2} + VNy^{3} - VNy,- 24y^{9} - (5+23i).y^{7} - 3y^{2} + 7y^{3} - 8y
128,generar latex: Polinimio de grado 15 incompleto,VNy - VNy^{15} - VNy^{3} + VNy^{9},Polinimio de grado 15 incompleto,SUM MUL VN y E NEG MUL VN POW y 15 E NEG MUL VN POW y 3 E MUL VN POW y 9 E E,VNy - VNy^{15} - VNy^{3} + VNy^{9},24y - 10y^{15} - 3y^{3} + 10y^{9}
128,"generar latex: Polinomio de grado 15 en indeterminada ""y"". El polinomio está incompleto y desordenado",VNy - VNy^{15} - VNy^{3} + VNy^{9},"Polinomio de grado 15 en indeterminada ""y"". El polinomio está incompleto y desordenado",SUM MUL VN y E NEG MUL VN POW y 15 E NEG MUL VN POW y 3 E MUL VN POW y 9 E E,VNy - VNy^{15} - VNy^{3} + VNy^{9},24y - 10y^{15} - 3y^{3} + 10y^{9}
140,generar latex: polinomio grado 4,- VFy^{4} + VNy^{2} + VC.y^{3},polinomio grado 4,SUM NEG MUL VF POW y 4 E MUL VN POW y 2 E MUL VC POW y 3 E E,- VFy^{4} + VNy^{2} + VC.y^{3},- \frac{8}{1}y^{4} + 8y^{2} + 18i.y^{3}
144,generar latex: polinomio grado 1,VNy,polinomio grado 1,SUM MUL VN y E E,VNy,2y
200,"generar latex: Un polinomio incompleto cuadrático con números negativos. Le falta el término lineal y la variable es ""y""",- VN - VC.y^{2},"Un polinomio incompleto cuadrático con números negativos. Le falta el término lineal y la variable es ""y""",SUM NEG VN NEG MUL VC POW y 2 E E,- VN - VC.y^{2},- 25 - 11i.y^{2}
200,"generar latex: es la resta de un número entero negativo con un número complejo multiplicado por una variable ""y"" al cuadrado",- VN - VC.y^{2},"es la resta de un número entero negativo con un número complejo multiplicado por una variable ""y"" al cuadrado",SUM NEG VN NEG MUL VC POW y 2 E E,- VN - VC.y^{2},- 25 - 11i.y^{2}
207,generar latex: Polinomio de grado 13 incompleto con Coeficiente de números complejos negativos. Solo tiene termino principal,- VC.y^{13},Polinomio de grado 13 incompleto con Coeficiente de números complejos negativos. Solo tiene termino principal,SUM NEG MUL VC POW y 13 E E,- VC.y^{13},- 11i.y^{13}
207,generar latex: Polinomio con potencia máxima 13. Solo término principal y coeficiente -11i,- VC.y^{13},Polinomio con potencia máxima 13. Solo término principal y coeficiente -11i,SUM NEG MUL 11i POW y 13 E E,- VC.y^{13},- 11i.y^{13}
213,generar latex: Un polinomio en indeterminada y de quinto grado. Solo le debe faltar el término de potencia 4,VNy^{2} + VNy^{3} - VFy - VF + VFy^{5},Un polinomio en indeterminada y de quinto grado. Solo le debe faltar el término de potencia 4,SUM MUL VN POW y 2 E MUL VN POW y 3 E NEG MUL VF y E NEG VF MUL VF POW y 5 E E,VNy^{2} + VNy^{3} - VFy - VF + VFy^{5},5y^{2} + 9y^{3} - \frac{6}{6}y - \frac{6}{4} + \frac{5}{6}y^{5}
213,generar latex: Polinomio desordenado  Grado 5 Incompleto (falta termino de grado 4) Coeficiente independiente (-6/4),VNy^{2} + VNy^{3} - VFy - VF + VFy^{5},Polinomio desordenado  Grado 5 Incompleto (falta termino de grado 4) Coeficiente independiente (-6/4),SUM MUL VN POW y 2 E MUL VN POW y 3 E NEG MUL VF y E NEG FRAC 6 4 MUL VF POW y 5 E E,VNy^{2} + VNy^{3} - VFy - VF + VFy^{5},5y^{2} + 9y^{3} - \frac{6}{6}y - \frac{6}{4} + \frac{5}{6}y^{5}
218,"generar latex: polinomio de grado 9, incompleto y con 3 términos",- VFy^{5} - VN + VFy^{9},"polinomio de grado 9, incompleto y con 3 términos",SUM NEG MUL VF POW y 5 E NEG VN MUL VF POW y 9 E E,- VFy^{5} - VN + VFy^{9},- \frac{7}{6}y^{5} - 17 + \frac{7}{6}y^{9}
218,"generar latex: Polinomio con 2 coeficientes fraccionarios y uno entero, de grado 9 incompleto",- VFy^{5} - VN + VFy^{9},"Polinomio con 2 coeficientes fraccionarios y uno entero, de grado 9 incompleto",SUM NEG MUL VF POW y 5 E NEG VN MUL VF POW y 9 E E,- VFy^{5} - VN + VFy^{9},- \frac{7}{6}y^{5} - 17 + \frac{7}{6}y^{9}
226,"generar latex: polinomio de grado 4 incompleto con 1 termino de coeficiente negativo y variable ""y""",- VNy^{4},"polinomio de grado 4 incompleto con 1 termino de coeficiente negativo y variable ""y""",SUM NEG MUL VN POW y 4 E E,- VNy^{4},- 9y^{4}
226,generar latex: monomio de grado 4 con variable y,- VNy^{4},monomio de grado 4 con variable y,SUM NEG MUL VN POW y 4 E E,- VNy^{4},- 9y^{4}
292,generar latex: Polinomio de grado 6 con con una constante de número complejo,- VNy^{4} - VNy^{3} + VNy^{6} + VNy - VC.y^{5} + VF,Polinomio de grado 6 con con una constante de número complejo,SUM NEG MUL VN POW y 4 E NEG MUL VN POW y 3 E MUL VN POW y 6 E MUL VN y E NEG MUL VC POW y 5 E VF E,- VNy^{4} - VNy^{3} + VNy^{6} + VNy - VC.y^{5} + VF,- 2y^{4} - 13y^{3} + 18y^{6} + 16y - (20+12i).y^{5} + \frac{6}{2}
292,generar latex: polinomio incompleto de grado 5,- VNy^{4} - VNy^{3} + VNy^{6} + VNy - VC.y^{5} + VF,polinomio incompleto de grado 5,SUM NEG MUL VN POW y 4 E NEG MUL VN POW y 3 E MUL VN POW y 6 E MUL VN y E NEG MUL VC POW y 5 E VF E,- VNy^{4} - VNy^{3} + VNy^{6} + VNy - VC.y^{5} + VF,- 2y^{4} - 13y^{3} + 18y^{6} + 16y - (20+12i).y^{5} + \frac{6}{2}
361,generar latex: Monomio con variable y,- VNy,Monomio con variable y,SUM NEG MUL VN y E E,- VNy,- 16y
361,generar latex: Polinomio con variable y de grado 1  Coeficiente principal menos 16,- VNy,Polinomio con variable y de grado 1  Coeficiente principal menos 16,SUM NEG MUL VN y E E,- VNy,- 16y
375,generar latex: Polinomio de grado 2 incompleto,VC.y^{2},Polinomio de grado 2 incompleto,SUM MUL VC POW y 2 E E,VC.y^{2},(12+23i).y^{2}
398,generar latex: Polinomio de grado 4 incompleto. Posee números complejos en sus tres componentes.,- VC.y + VC.y^{3} - VC.y^{4},Polinomio de grado 4 incompleto. Posee números complejos en sus tres componentes.,SUM NEG MUL VC y E MUL VC POW y 3 E NEG MUL VC POW y 4 E E,- VC.y + VC.y^{3} - VC.y^{4},- (7+9i).y + (25+23i).y^{3} - 20i.y^{4}
414,"generar latex: Polinomio incompleto en indeterminada ""y"" de grado 14 con 3 términos",VFy^{14} - VC.y^{9} - VNy^{2},"Polinomio incompleto en indeterminada ""y"" de grado 14 con 3 términos",SUM MUL VF POW y 14 E NEG MUL VC POW y 9 E NEG MUL VN POW y 2 E E,VFy^{14} - VC.y^{9} - VNy^{2},\frac{1}{3}y^{14} - (6+5i).y^{9} - 14y^{2}
414,generar latex: Polinomio de grado 14,VFy^{14} - VC.y^{9} - VNy^{2},Polinomio de grado 14,SUM MUL VF POW y 14 E NEG MUL VC POW y 9 E NEG MUL VN POW y 2 E E,VFy^{14} - VC.y^{9} - VNy^{2},\frac{1}{3}y^{14} - (6+5i).y^{9} - 14y^{2}
420,"generar latex: Polinomio incompleto de grado 3, con indeterminada ""y"", y términos principal y lineal",VNy^{3} + VNy,"Polinomio incompleto de grado 3, con indeterminada ""y"", y términos principal y lineal",SUM MUL VN POW y 3 E MUL VN y E E,VNy^{3} + VNy,8y^{3} + 14y
420,generar latex: Un polinomio cúbico en indeterminada y. Tiene términos lineal y principal,VNy^{3} + VNy,Un polinomio cúbico en indeterminada y. Tiene términos lineal y principal,SUM MUL VN POW y 3 E MUL VN y E E,VNy^{3} + VNy,8y^{3} + 14y
453,generar latex: Polinomio incompleto de grado nueve con algunos números imaginarios. Variable y,- VC.y^{6} - VN + VC.y^{5} - VC.y^{2} + VFy^{9} + VFy^{8} - VFy,Polinomio incompleto de grado nueve con algunos números imaginarios. Variable y,SUM NEG MUL VC POW y 6 E NEG VN MUL VC POW y 5 E NEG MUL VC POW y 2 E MUL VF POW y 9 E MUL VF POW y 8 E NEG MUL VF y E E,- VC.y^{6} - VN + VC.y^{5} - VC.y^{2} + VFy^{9} + VFy^{8} - VFy,- 22i.y^{6} - 18 + 15i.y^{5} - (9+1i).y^{2} + \frac{10}{6}y^{9} + \frac{6}{5}y^{8} - \frac{2}{5}y
468,"generar latex: Polinomio ordenado e incompleto de grado 3, con coeficiente principal -7, conformado por 2 términos. Conformado con coeficientes enteros y compejos.",- VNy^{3} + VC,"Polinomio ordenado e incompleto de grado 3, con coeficiente principal -7, conformado por 2 términos. Conformado con coeficientes enteros y compejos.",SUM NEG MUL 7 POW y 3 E VC E,- VNy^{3} + VC,- 7y^{3} + (15+6i)
468,"generar latex: Polinomio cúbico incompleto con variable ""y""",- VNy^{3} + VC,"Polinomio cúbico incompleto con variable ""y""",SUM NEG MUL VN POW y 3 E VC E,- VNy^{3} + VC,- 7y^{3} + (15+6i)
476,"generar latex: Polinomio de grado 2 incompleto, con 2 términos, con coeficiente principal (-9/4), ordenado de mayor a menor y con coeficientes fraccionarios.",- VFy^{2} + VF,"Polinomio de grado 2 incompleto, con 2 términos, con coeficiente principal (-9/4), ordenado de mayor a menor y con coeficientes fraccionarios.",SUM NEG MUL FRAC 9 4 POW y 2 E VF E,- VFy^{2} + VF,- \frac{9}{4}y^{2} + \frac{1}{8}
491,"generar latex: Polinomio de grado 13 de coeficientes pertenecientes al cuerpo de los numeros complejos, con el coeficiente de y^3 nulo",- VNy^{13} + VFy^{2} + VNy^{6} + VC.y^{12} - VC.y^{9} + VNy^{5} + VNy - VNy^{7} + VF - VNy^{10} - VC.y^{4} - VFy^{11} + VNy^{8},"Polinomio de grado 13 de coeficientes pertenecientes al cuerpo de los numeros complejos, con el coeficiente de y^3 nulo",SUM NEG MUL VN POW y 13 E MUL VF POW y 2 E MUL VN POW y 6 E MUL VC POW y 12 E NEG MUL VC POW y 9 E MUL VN POW y 5 E MUL VN y E NEG MUL VN POW y 7 E VF NEG MUL VN POW y 10 E NEG MUL VC POW y 4 E NEG MUL VF POW y 11 E MUL VN POW y 8 E E,- VNy^{13} + VFy^{2} + VNy^{6} + VC.y^{12} - VC.y^{9} + VNy^{5} + VNy - VNy^{7} + VF - VNy^{10} - VC.y^{4} - VFy^{11} + VNy^{8},- 23y^{13} + \frac{6}{7}y^{2} + 24y^{6} + 2i.y^{12} - (1+24i).y^{9} + 1y^{5} + 11y - 13y^{7} + \frac{1}{3} - 3y^{10} - (16+15i).y^{4} - \frac{4}{6}y^{11} + 3y^{8}
491,generar latex: Un polinomio de grado 13,- VNy^{13} + VFy^{2} + VNy^{6} + VC.y^{12} - VC.y^{9} + VNy^{5} + VNy - VNy^{7} + VF - VNy^{10} - VC.y^{4} - VFy^{11} + VNy^{8},Un polinomio de grado 13,SUM NEG MUL VN POW y 13 E MUL VF POW y 2 E MUL VN POW y 6 E MUL VC POW y 12 E NEG MUL VC POW y 9 E MUL VN POW y 5 E MUL VN y E NEG MUL VN POW y 7 E VF NEG MUL VN POW y 10 E NEG MUL VC POW y 4 E NEG MUL VF POW y 11 E MUL VN POW y 8 E E,- VNy^{13} + VFy^{2} + VNy^{6} + VC.y^{12} - VC.y^{9} + VNy^{5} + VNy - VNy^{7} + VF - VNy^{10} - VC.y^{4} - VFy^{11} + VNy^{8},- 23y^{13} + \frac{6}{7}y^{2} + 24y^{6} + 2i.y^{12} - (1+24i).y^{9} + 1y^{5} + 11y - 13y^{7} + \frac{1}{3} - 3y^{10} - (16+15i).y^{4} - \frac{4}{6}y^{11} + 3y^{8}
506,generar latex: Polinomio incompleto de grado 10 con 3 terminos,VNy^{9} + VFy^{10} - VFy^{7},Polinomio incompleto de grado 10 con 3 terminos,SUM MUL VN POW y 9 E MUL VF POW y 10 E NEG MUL VF POW y 7 E E,VNy^{9} + VFy^{10} - VFy^{7},8y^{9} + \frac{3}{4}y^{10} - \frac{1}{5}y^{7}
506,generar latex: Polinomio de grado 9 y variable y. Incompleto y desordenado. Con coeficientes racionales y enteros,VNy^{9} + VFy^{10} - VFy^{7},Polinomio de grado 9 y variable y. Incompleto y desordenado. Con coeficientes racionales y enteros,SUM MUL VN POW y 9 E MUL VF POW y 10 E NEG MUL VF POW y 7 E E,VNy^{9} + VFy^{10} - VFy^{7},8y^{9} + \frac{3}{4}y^{10} - \frac{1}{5}y^{7}
541,generar latex: Polinomio de grado 12 con coeficientes complejos y enteros,- VNy^{5} + VNy^{12} - VC.y^{9} + VC.y^{7} + VN + VC.y^{2},Polinomio de grado 12 con coeficientes complejos y enteros,SUM NEG MUL VN POW y 5 E MUL VN POW y 12 E NEG MUL VC POW y 9 E MUL VC POW y 7 E VN MUL VC POW y 2 E E,- VNy^{5} + VNy^{12} - VC.y^{9} + VC.y^{7} + VN + VC.y^{2},- 16y^{5} + 20y^{12} - 5i.y^{9} + (22+3i).y^{7} + 5 + 8i.y^{2}
541,"generar latex: Polinomio de grado 12 desordenado e incompleto con indeterminada ""y""",- VNy^{5} + VNy^{12} - VC.y^{9} + VC.y^{7} + VN + VC.y^{2},"Polinomio de grado 12 desordenado e incompleto con indeterminada ""y""",SUM NEG MUL VN POW y 5 E MUL VN POW y 12 E NEG MUL VC POW y 9 E MUL VC POW y 7 E VN MUL VC POW y 2 E E,- VNy^{5} + VNy^{12} - VC.y^{9} + VC.y^{7} + VN + VC.y^{2},- 16y^{5} + 20y^{12} - 5i.y^{9} + (22+3i).y^{7} + 5 + 8i.y^{2}
544,"generar latex: Monomio de grado 1 con coeficiente natural, usando ""y"" como variable",VNy,"Monomio de grado 1 con coeficiente natural, usando ""y"" como variable",SUM MUL VN y E E,VNy,23y
21,"generar latex: Polinomio de quinto grado, incompleto y la variable es z",VNz + VNz^{4} + VNz^{5} - VC,"Polinomio de quinto grado, incompleto y la variable es z",SUM MUL VN z E MUL VN POW z 4 E MUL VN POW z 5 E NEG VC E,VNz + VNz^{4} + VNz^{5} - VC,15z + 13z^{4} + 15z^{5} - (18+10i)
54,"generar latex: Polinomio en indeterminada z, de grado 7 con coeficientes negativos, y solo los términos lineal y principal",- VNz - VNz^{7},"Polinomio en indeterminada z, de grado 7 con coeficientes negativos, y solo los términos lineal y principal",SUM NEG MUL VN z E NEG MUL VN POW z 7 E E,- VNz - VNz^{7},- 15z - 2z^{7}
60,"generar latex: Polinomio con coeficientes complejo y naturales, de grado 9 e incompleto. Tiene 5 términos",- VC.z^{4} - VNz^{8} + VC.z^{6} - VNz^{9} + VN,"Polinomio con coeficientes complejo y naturales, de grado 9 e incompleto. Tiene 5 términos",SUM NEG MUL VC POW z 4 E NEG MUL VN POW z 8 E MUL VC POW z 6 E NEG MUL VN POW z 9 E VN E,- VC.z^{4} - VNz^{8} + VC.z^{6} - VNz^{9} + VN,- (8+14i).z^{4} - 15z^{8} + 15i.z^{6} - 10z^{9} + 7
60,"generar latex: Polinomio de grado 9, incompleto y desordenado  Coeficiente enteros e imaginarios",- VC.z^{4} - VNz^{8} + VC.z^{6} - VNz^{9} + VN,"Polinomio de grado 9, incompleto y desordenado  Coeficiente enteros e imaginarios",SUM NEG MUL VC POW z 4 E NEG MUL VN POW z 8 E MUL VC POW z 6 E NEG MUL VN POW z 9 E VN E,- VC.z^{4} - VNz^{8} + VC.z^{6} - VNz^{9} + VN,- (8+14i).z^{4} - 15z^{8} + 15i.z^{6} - 10z^{9} + 7
65,"generar latex: Polinomio con variable ""z"" de grado 14 y solo términos independiente, lineal y principal",- VF - VFz + VNz^{14},"Polinomio con variable ""z"" de grado 14 y solo términos independiente, lineal y principal",SUM NEG VF NEG MUL VF z E MUL VN POW z 14 E E,- VF - VFz + VNz^{14},- \frac{10}{10} - \frac{1}{10}z + 1z^{14}
65,generar latex: Polinimio incompleta de grado 14,- VF - VFz + VNz^{14},Polinimio incompleta de grado 14,SUM NEG VF NEG MUL VF z E MUL VN POW z 14 E E,- VF - VFz + VNz^{14},- \frac{10}{10} - \frac{1}{10}z + 1z^{14}
88,generar latex: Polinomio de de grado 4 con solo término principal e independiente. El término independiente es negativo y complejo,- VC + VNz^{4},Polinomio de de grado 4 con solo término principal e independiente. El término independiente es negativo y complejo,SUM NEG VC MUL VN POW z 4 E E,- VC + VNz^{4},- (21+15i) + 11z^{4}
131,"generar latex: Polinomio, desordenado, de grado 15",- VFz^{7} + VC.z^{8} - VFz^{3} - VNz^{5} + VC.z^{4} + VNz - VNz^{2} + VFz^{10} + VNz^{11} + VC - VFz^{15} + VC.z^{9} + VNz^{6} - VNz^{14} - VC.z^{12},"Polinomio, desordenado, de grado 15",SUM NEG MUL VF POW z 7 E MUL VC POW z 8 E NEG MUL VF POW z 3 E NEG MUL VN POW z 5 E MUL VC POW z 4 E MUL VN z E NEG MUL VN POW z 2 E MUL VF POW z 10 E MUL VN POW z 11 E VC NEG MUL VF POW z 15 E MUL VC POW z 9 E MUL VN POW z 6 E NEG MUL VN POW z 14 E NEG MUL VC POW z 12 E E,- VFz^{7} + VC.z^{8} - VFz^{3} - VNz^{5} + VC.z^{4} + VNz - VNz^{2} + VFz^{10} + VNz^{11} + VC - VFz^{15} + VC.z^{9} + VNz^{6} - VNz^{14} - VC.z^{12},- \frac{10}{5}z^{7} + 24i.z^{8} - \frac{1}{3}z^{3} - 23z^{5} + (8+1i).z^{4} + 2z - 19z^{2} + z^{10} + 8z^{11} + 14i - \frac{8}{4}z^{15} + 10i.z^{9} + 7z^{6} - 3z^{14} - 16i.z^{12}
156,generar latex: Polinomio incompleto de grado 8 con variable z,- VC.z^{2} + VNz + VNz^{5} + VNz^{8} + VN - VFz^{3} - VNz^{7} - VNz^{6},Polinomio incompleto de grado 8 con variable z,SUM NEG MUL VC POW z 2 E MUL VN z E MUL VN POW z 5 E MUL VN POW z 8 E VN NEG MUL VF POW z 3 E NEG MUL VN POW z 7 E NEG MUL VN POW z 6 E E,- VC.z^{2} + VNz + VNz^{5} + VNz^{8} + VN - VFz^{3} - VNz^{7} - VNz^{6},- (4+22i).z^{2} + 2z + 7z^{5} + 14z^{8} + 8 - \frac{4}{1}z^{3} - 21z^{7} - 10z^{6}
171,"generar latex: Polinomio en indeterminada ""z"" de 7mo grado incompleto. Tiene solo términos de potencia 4, 6 y 7. El coeficiente del término de potencia 4 tiene coeficiente complejo",VFz^{6} + VFz^{7} - VC.z^{4},"Polinomio en indeterminada ""z"" de 7mo grado incompleto. Tiene solo términos de potencia 4, 6 y 7. El coeficiente del término de potencia 4 tiene coeficiente complejo",SUM MUL VF POW z 6 E MUL VF POW z 7 E NEG MUL VC POW z 4 E E,VFz^{6} + VFz^{7} - VC.z^{4},\frac{6}{5}z^{6} + \frac{2}{8}z^{7} - (3+10i).z^{4}
